stock_code,data_points,date_start,date_end,length0,p1,p2,p3,in_sample_return_pct,out_of_sample_return_pct,full_return_pct
600502,2294,2015-07-21,2025-07-21,3,2,15,9,7.48,12.08,18.24
600503,2430,2015-07-21,2025-07-21,5,6,11,8,0.69,9.51,13.11
600505,2430,2015-07-21,2025-07-21,6,2,10,11,72.69,146.83,223.14
600506,2350,2015-07-21,2025-07-21,5,2,9,15,29.10,-32.30,-16.09
600507,2430,2015-07-21,2025-07-21,5,10,9,13,176.29,3.38,176.56
600508,2430,2015-07-21,2025-07-21,4,9,9,2,-54.01,15.87,-36.67
600509,2415,2015-07-21,2025-07-21,6,4,2,4,61.04,-3.60,52.04
600510,2420,2015-07-21,2025-07-21,5,2,15,11,-8.27,-6.23,-3.42
600511,2309,2015-07-21,2025-07-21,4,5,4,4,28.14,-6.43,20.45
600512,2382,2015-07-21,2025-07-21,3,8,9,7,6.88,-10.67,-14.33
600513,2430,2015-07-21,2025-07-21,6,2,12,12,99.35,116.87,217.18
600515,2182,2015-12-21,2025-07-21,4,2,12,10,80.74,29.05,105.62
600516,2428,2015-07-21,2025-07-21,6,15,13,3,143.29,8.24,153.65
600517,2413,2015-07-21,2025-07-21,4,2,15,6,149.89,-1.76,141.53
600518,2383,2015-07-21,2025-07-21,8,4,6,4,128.92,-21.10,121.58
600519,2430,2015-07-21,2025-07-21,11,4,4,14,204.82,-19.06,185.76
600520,2397,2015-07-24,2025-07-21,5,2,13,2,31.10,197.75,223.50
600521,2430,2015-07-21,2025-07-21,15,15,5,6,54.14,9.05,50.80
600522,2414,2015-07-21,2025-07-21,4,4,7,15,-23.93,16.87,-31.78
600523,2430,2015-07-21,2025-07-21,4,5,14,7,11.27,36.29,51.20
600525,2285,2015-11-04,2025-07-21,5,15,14,11,20.58,14.69,37.29
600526,2407,2015-07-21,2025-07-21,3,5,2,7,88.85,-11.55,68.07
600527,2420,2015-07-21,2025-07-21,12,3,9,14,43.21,-4.91,40.37
600528,2360,2015-07-21,2025-07-21,5,2,4,14,-0.19,-13.13,-13.96
600529,2394,2015-09-11,2025-07-21,9,9,6,13,130.97,-10.60,114.37
600530,2214,2015-07-21,2025-07-21,3,4,12,14,54.00,98.08,144.72
600531,2430,2015-07-21,2025-07-21,6,8,9,8,30.96,32.63,68.99
600533,2330,2015-07-21,2025-07-21,4,2,11,3,-12.23,50.93,24.88
600535,2428,2015-07-21,2025-07-21,3,4,15,11,27.19,6.44,29.86
600536,2426,2015-07-21,2025-07-21,5,3,13,15,193.46,19.63,203.15
600537,2408,2015-07-21,2025-07-21,14,4,3,3,30.87,33.60,45.32
600538,2338,2015-07-21,2025-07-21,4,4,7,5,146.45,17.15,149.95
600539,2180,2015-07-21,2025-07-21,3,2,7,15,68.40,74.67,162.38
600540,2363,2015-07-21,2025-07-21,3,7,15,11,84.53,35.16,103.17
600543,2404,2015-07-21,2025-07-21,4,7,9,13,83.14,-52.18,35.79
600545,2309,2015-07-21,2025-07-21,3,2,5,4,-43.57,-20.83,-73.80
600546,2383,2015-07-21,2025-07-21,3,10,6,8,118.39,81.52,196.33
600547,2394,2015-07-21,2025-07-21,4,5,10,14,69.63,51.08,120.21
600548,2429,2015-07-21,2025-07-21,5,10,9,14,72.50,-41.50,35.07
600549,2430,2015-07-21,2025-07-21,10,2,8,15,182.66,23.75,169.38
600550,2407,2015-07-21,2025-07-21,4,10,14,14,82.89,66.20,143.72
600551,2308,2015-07-21,2025-07-21,7,8,2,8,83.89,32.29,101.70
600552,2324,2015-07-21,2025-07-21,8,12,3,15,20.85,-16.20,-50.70
600556,2130,2015-07-21,2025-07-21,13,9,5,3,211.87,-28.85,186.03
600557,2425,2015-07-21,2025-07-21,4,15,12,8,36.45,148.46,171.51
600558,2411,2015-07-21,2025-07-21,8,2,15,2,41.56,-7.71,23.14
600559,2233,2015-07-21,2025-07-21,8,6,9,2,18.78,33.78,76.23
600560,2430,2015-07-21,2025-07-21,4,8,13,6,32.00,107.23,138.47
600561,2408,2015-08-20,2025-07-21,3,4,14,13,17.30,97.67,112.86
600562,2429,2015-07-21,2025-07-21,3,11,2,9,34.05,33.00,67.05
600563,2430,2015-07-21,2025-07-21,3,10,10,2,245.73,-14.41,174.97
600566,2429,2015-07-21,2025-07-21,14,14,15,3,-7.55,3.26,-4.83
600567,2429,2015-07-22,2025-07-21,11,12,3,14,37.10,4.73,42.13
600568,2211,2015-10-12,2025-07-21,3,2,14,13,111.09,27.41,144.84
600569,2422,2015-07-21,2025-07-21,10,13,15,12,78.42,-15.52,76.05
600570,2428,2015-07-21,2025-07-21,6,8,12,8,72.65,81.27,157.06
600571,2344,2015-07-21,2025-07-21,10,4,2,3,-83.56,51.60,-13.03
600572,2406,2015-07-21,2025-07-21,15,12,9,4,-14.48,-16.72,-26.65
600573,2430,2015-07-21,2025-07-21,3,9,4,12,116.12,-23.05,90.93
600575,2341,2015-09-16,2025-07-21,6,14,3,2,-2.82,32.50,42.82
600576,2246,2015-07-21,2025-07-21,5,2,9,13,13.99,51.41,61.28
600577,2218,2015-07-21,2025-07-21,5,4,8,6,169.72,58.29,196.58
600578,2352,2015-07-21,2025-07-21,5,4,8,13,-25.86,8.82,-10.89
600579,2282,2015-07-21,2025-07-14,4,3,4,15,138.33,46.23,160.22
600580,2417,2015-07-21,2025-07-21,8,11,12,15,81.41,60.68,114.59
600581,2268,2015-07-21,2025-07-21,4,8,14,5,282.90,21.72,297.08
600582,2430,2015-07-21,2025-07-21,3,3,2,14,80.65,15.00,92.75
600583,2430,2015-07-21,2025-07-21,15,7,5,4,-23.65,-19.89,-45.16
600584,2299,2015-07-21,2025-07-21,6,15,9,7,119.10,4.76,130.73
600585,2430,2015-07-21,2025-07-21,3,8,8,12,60.60,-2.81,62.92
600586,2430,2015-07-21,2025-07-21,15,11,9,10,123.69,-65.85,52.28
600587,2404,2015-07-21,2025-07-21,4,10,2,15,67.11,4.93,98.28
600588,2428,2015-07-21,2025-07-21,9,6,4,12,83.25,28.08,111.16
600589,2337,2015-08-28,2025-07-21,4,4,4,11,56.60,189.30,226.45
600590,2243,2015-07-21,2025-07-21,4,7,7,14,90.25,33.61,125.77
600592,2392,2015-07-21,2025-07-21,3,6,4,4,136.52,108.63,255.02
600593,2361,2015-10-26,2025-07-21,4,2,6,3,134.90,200.06,339.57
600594,2429,2015-07-21,2025-07-21,11,11,7,9,29.75,37.66,61.04
600595,2408,2015-07-23,2025-07-21,3,6,4,13,135.20,71.54,200.08
600596,2416,2015-07-21,2025-07-21,13,10,15,12,290.48,-43.18,180.39
600597,2427,2015-07-23,2025-07-21,4,6,11,13,65.27,-23.21,41.91
600598,2425,2015-07-21,2025-07-21,5,12,5,14,34.08,-40.79,-11.30
600599,2415,2015-07-21,2025-07-21,15,15,7,14,55.96,25.93,38.96
600600,2430,2015-07-21,2025-07-21,8,3,9,15,143.59,-9.69,132.45
600601,2426,2015-07-21,2025-07-21,3,3,3,8,45.95,13.77,56.46
600602,2339,2015-08-07,2025-07-21,4,3,10,13,89.58,93.35,160.98
600603,2278,2015-07-21,2025-07-21,3,2,3,8,-16.21,127.09,110.88
600604,2415,2015-07-21,2025-07-21,3,2,7,2,218.22,60.23,278.02
600605,2415,2015-07-21,2025-07-21,4,6,3,15,59.06,104.14,162.51
600606,2411,2015-07-21,2025-07-21,3,3,8,2,-1.28,21.15,17.11
600608,2373,2015-07-21,2025-07-21,3,4,8,15,157.61,16.71,170.44
600609,2280,2015-09-22,2025-07-21,15,14,12,4,106.94,28.64,116.40
600610,1967,2015-11-10,2025-07-21,6,3,10,8,234.06,40.64,274.32
600611,2430,2015-07-21,2025-07-21,3,5,12,4,-3.41,22.00,18.59
600612,2430,2015-07-21,2025-07-21,3,6,10,5,6.86,1.50,11.09
600613,2430,2015-07-21,2025-07-21,9,9,11,15,47.91,30.89,78.80
600615,2415,2015-07-21,2025-07-21,12,8,3,11,87.30,-3.66,61.84
600616,2430,2015-07-21,2025-07-21,3,2,4,3,157.78,-55.81,103.20
600617,2430,2015-07-21,2025-07-21,4,10,2,6,-64.45,-19.23,-83.43
600618,2430,2015-07-21,2025-07-21,4,7,4,11,68.46,4.38,58.02
600619,2413,2015-07-21,2025-07-21,3,8,10,5,53.87,61.94,121.90
600620,2353,2015-07-21,2025-07-21,15,11,14,8,113.66,73.85,165.31
600621,2368,2015-07-21,2025-07-21,4,4,11,8,113.72,-7.98,102.02
600622,2430,2015-07-21,2025-07-21,13,2,11,15,23.22,0.98,23.84
600623,2430,2015-07-21,2025-07-21,5,4,15,2,62.75,16.28,62.73
600624,2423,2015-07-21,2025-07-21,6,8,10,5,101.53,34.97,136.50
600626,2379,2015-07-21,2025-07-21,3,4,13,6,-18.95,1.60,-16.84
600628,2430,2015-07-21,2025-07-21,15,2,12,4,-17.70,-6.61,-29.38
600629,2388,2015-07-21,2025-07-21,5,2,14,6,-48.13,99.34,62.16
600630,2428,2015-07-21,2025-07-21,4,2,4,7,74.45,36.40,100.59
600633,2306,2015-07-21,2025-07-21,3,2,2,14,26.40,48.28,73.74
600635,2429,2015-07-21,2025-07-21,4,2,15,8,68.31,59.74,128.91
600636,2124,2015-07-21,2025-07-21,7,2,14,13,50.33,-25.65,23.67
600637,2421,2015-07-21,2025-07-21,8,12,13,6,0.00,32.06,34.59
600638,2427,2015-07-21,2025-07-21,3,3,13,15,38.83,46.87,86.66
600639,2430,2015-07-21,2025-07-21,4,8,10,11,11.99,-29.64,-25.25
600640,2336,2015-07-21,2025-07-21,5,3,9,4,90.04,6.22,91.75
600641,2270,2015-11-19,2025-07-21,14,5,15,15,229.55,-11.86,141.39
600642,2430,2015-07-21,2025-07-21,15,15,2,8,-27.74,17.11,-21.23
600643,2243,2015-12-09,2025-07-21,11,15,14,12,13.10,30.47,39.40
600644,2429,2015-07-21,2025-07-21,3,9,10,15,42.07,52.87,91.73
600645,2164,2015-10-12,2025-07-21,3,2,10,15,32.79,14.84,56.83
600648,2420,2015-07-21,2025-07-21,5,3,4,15,-44.49,-19.58,-64.07
600649,2260,2015-07-21,2025-07-21,5,3,3,12,84.69,14.36,99.04
600650,2430,2015-07-21,2025-07-21,3,2,14,13,48.53,58.27,106.80
600651,2344,2015-07-21,2025-07-21,3,7,12,9,69.72,24.74,98.57
600653,2252,2015-07-21,2025-07-21,4,4,10,4,6.98,-5.00,-9.10
600654,2042,2015-11-05,2025-07-21,15,9,13,5,85.26,14.33,69.64
600655,2208,2015-07-21,2025-07-21,4,2,7,2,8.87,-47.03,-39.95
600657,2307,2015-07-21,2025-07-21,6,7,9,9,80.18,25.45,99.23
600658,2420,2015-07-21,2025-07-21,5,9,10,4,40.00,43.36,83.36
600660,2430,2015-07-21,2025-07-21,6,10,14,5,177.05,10.14,192.23
600661,2415,2015-07-21,2025-07-21,3,2,4,5,-14.72,56.74,32.75
600662,2419,2015-07-21,2025-07-21,3,3,13,2,151.70,-59.22,92.48
600663,2301,2015-07-21,2025-07-21,12,15,8,15,-30.76,-34.56,-65.33
600664,2332,2015-07-21,2025-07-21,6,5,15,13,30.53,-11.24,9.39
600665,2420,2015-07-21,2025-07-21,4,6,15,11,14.85,-8.88,5.61
600666,2086,2015-07-21,2025-07-21,3,2,10,7,67.36,39.26,107.25
600667,2425,2015-07-21,2025-07-21,10,7,15,13,117.14,24.51,134.22
600668,2430,2015-07-21,2025-07-21,7,12,5,2,40.77,51.07,81.21
600671,2173,2015-07-21,2025-07-21,3,2,14,9,-4.36,18.78,12.47
600673,2156,2015-07-21,2025-07-21,3,8,13,14,119.55,131.81,251.36
600674,2430,2015-07-21,2025-07-21,4,6,7,11,1.82,11.86,10.97
600675,2306,2015-07-21,2025-07-21,3,2,7,4,8.07,17.96,28.02
600676,2430,2015-07-21,2025-07-21,6,5,3,2,2.95,24.07,30.48
600678,2300,2015-07-21,2025-07-21,4,15,2,15,112.40,107.34,217.32
600679,2411,2015-07-21,2025-07-21,4,2,7,13,60.80,-22.33,40.21
600681,2324,2015-08-03,2025-07-21,15,12,11,3,33.14,-33.47,-47.91
600682,2135,2016-01-27,2025-07-21,3,2,11,10,77.26,-34.16,42.07
600683,2419,2015-07-21,2025-07-21,14,5,14,15,-1.28,17.58,14.59
600684,2430,2015-07-21,2025-07-21,3,2,4,4,-40.84,33.33,-3.84
600685,2306,2015-07-21,2025-07-21,5,2,15,8,111.91,37.60,144.77
600686,2408,2015-07-21,2025-07-21,13,8,12,10,31.34,60.15,84.14
600688,2430,2015-07-21,2025-07-21,3,3,6,3,25.74,5.70,29.92
600689,2377,2015-09-17,2025-07-21,3,2,5,15,109.59,17.05,119.42
600690,2354,2015-07-21,2025-07-21,10,3,11,8,110.97,-15.44,86.63
600691,2394,2015-07-21,2025-07-21,7,12,9,15,55.82,-14.08,59.48
600692,2430,2015-07-21,2025-07-21,4,6,13,2,26.17,-13.52,12.65
600693,2419,2015-07-21,2025-07-21,3,5,11,7,62.52,9.63,71.14
600694,2430,2015-07-21,2025-07-21,12,2,10,7,12.34,-0.65,8.93
600696,2290,2015-07-21,2025-07-21,10,10,8,11,221.51,-51.01,182.17
600697,2417,2015-07-21,2025-07-21,3,2,4,4,-6.25,-3.51,-9.76
600698,2426,2015-07-21,2025-07-21,4,3,3,5,107.16,152.44,259.60
600699,2342,2015-07-21,2025-07-21,5,9,7,7,54.11,8.05,62.62
600702,2395,2015-08-20,2025-07-21,4,9,11,13,290.76,11.92,303.50
600703,2429,2015-07-21,2025-07-21,9,12,10,12,136.37,-49.07,80.98
600704,2426,2015-07-24,2025-07-21,7,4,6,12,-22.62,-10.17,-32.95
600706,2420,2015-07-21,2025-07-21,3,4,15,14,-9.96,112.10,102.28
600707,2352,2015-07-21,2025-07-21,3,15,13,10,86.08,-65.04,25.94
600708,2430,2015-07-21,2025-07-21,4,2,5,14,-0.12,55.46,50.81
600710,1972,2016-01-25,2025-07-21,4,5,12,12,49.36,29.53,61.87
600711,2349,2015-07-21,2025-07-21,6,6,14,11,140.63,63.32,174.85
600712,2430,2015-07-21,2025-07-21,6,2,2,4,94.00,44.83,140.85
600713,2410,2015-07-21,2025-07-21,4,8,12,9,27.10,-16.55,11.84
600714,2340,2015-07-21,2025-07-21,7,5,9,13,121.51,12.69,80.80
600715,2261,2015-07-21,2025-07-21,3,6,6,13,57.35,99.64,156.99
600716,2430,2015-07-21,2025-07-21,4,4,10,15,19.18,21.54,38.03
600717,2420,2015-07-21,2025-07-21,3,11,8,6,-28.44,-30.37,-59.60
600718,2405,2015-07-21,2025-07-21,5,2,6,9,30.04,49.97,76.92
600719,2355,2015-10-15,2025-07-21,3,9,2,12,-6.33,38.52,42.09
600720,2418,2015-07-21,2025-07-21,11,9,15,10,88.93,10.15,94.54
600721,2291,2015-07-21,2025-07-21,8,3,9,3,53.84,-22.48,66.26
600722,2427,2015-07-21,2025-07-21,5,3,7,5,102.18,21.75,107.77
600724,2350,2015-07-21,2025-07-21,7,2,12,12,-18.29,8.90,-5.23
600725,2129,2015-07-21,2025-07-21,4,6,7,6,112.90,-63.52,54.77
600726,2419,2015-07-21,2025-07-21,3,6,2,3,53.59,-30.98,20.55
600727,2409,2015-07-21,2025-07-21,12,15,14,15,0.73,-75.58,-97.11
600728,2400,2015-07-23,2025-07-21,14,11,10,10,46.07,-8.67,38.41
600729,2268,2015-07-21,2025-07-21,3,14,2,4,21.67,1.87,23.54
600730,2426,2015-07-21,2025-07-21,9,3,10,14,-13.52,50.09,33.85
600731,2414,2015-07-21,2025-07-21,11,12,15,14,8.65,4.16,3.86
600732,2043,2015-07-21,2025-07-21,4,3,10,15,194.56,58.13,246.47
600733,1929,2015-07-28,2025-07-21,15,5,2,6,99.93,21.80,127.17
600734,2014,2015-09-07,2025-07-21,4,5,15,7,120.47,68.53,183.75
600735,2204,2015-07-21,2025-07-21,5,3,9,15,93.11,30.52,122.53
600736,2304,2015-07-21,2025-07-21,5,5,4,5,-8.98,42.11,33.58
600737,2415,2015-07-21,2025-07-21,3,6,3,6,-1.76,-25.22,-29.81
600738,2347,2015-07-21,2025-07-21,5,3,15,8,72.32,44.35,115.47
600739,2307,2015-12-15,2025-07-21,3,8,14,13,81.54,-2.35,79.19
600740,2336,2015-07-21,2025-07-21,5,2,7,2,137.80,-13.36,65.18
600741,2430,2015-07-21,2025-07-21,8,3,9,8,44.33,13.31,54.29
600742,2430,2015-07-21,2025-07-21,3,3,3,7,-16.03,34.03,18.29
600743,2419,2015-07-21,2025-07-21,5,2,12,13,-0.17,9.27,10.71
600744,2415,2015-07-21,2025-07-21,7,15,11,15,117.34,105.22,221.87
600745,2087,2015-07-21,2025-07-21,4,2,14,2,248.31,60.10,311.33
600746,2358,2015-07-21,2025-07-21,15,15,2,15,248.84,-50.04,-5.32
600748,2429,2015-07-21,2025-07-21,5,3,2,4,44.33,-14.21,30.12
600749,2266,2015-07-28,2025-07-21,7,3,4,11,93.98,-63.63,27.41
600750,2365,2015-07-21,2025-07-21,3,9,4,13,18.46,6.92,21.54
600751,2144,2015-07-21,2025-07-21,3,2,6,14,40.12,16.55,55.33
600753,2250,2015-08-05,2025-07-21,14,14,12,12,61.97,-18.79,45.85
600754,2366,2015-10-19,2025-07-21,5,2,5,7,46.92,-136.89,-98.75
600755,2429,2015-07-21,2025-07-21,3,3,15,11,34.27,24.70,58.25
600756,2430,2015-07-21,2025-07-21,14,13,8,5,39.99,27.88,46.30
600757,2430,2015-07-21,2025-07-21,3,3,4,5,-19.12,38.30,16.35
600758,2407,2015-07-21,2025-07-21,12,9,7,6,98.53,-19.15,69.05
600759,2121,2015-07-21,2025-07-21,5,4,3,14,103.75,-46.76,30.76
600760,2348,2015-07-21,2025-07-21,3,12,6,6,224.09,35.30,239.82
600761,2430,2015-07-21,2025-07-21,6,2,5,5,23.43,112.32,139.68
600763,2314,2015-12-15,2025-07-21,4,7,13,15,204.83,-76.82,104.45
600764,2175,2015-07-21,2025-07-21,3,11,10,8,157.99,5.13,137.59
600765,2419,2015-07-21,2025-07-21,9,3,9,2,118.47,-46.30,64.84
600768,2121,2015-07-21,2025-07-21,9,5,4,4,56.75,28.90,66.25
600769,2399,2015-07-21,2025-07-21,4,4,15,11,111.92,72.04,190.57
600770,2346,2015-07-21,2025-07-21,7,3,8,8,47.26,65.60,109.08
600771,2340,2015-07-21,2025-07-21,6,6,15,14,117.94,-52.53,66.68
600773,2314,2015-07-21,2025-07-21,14,15,2,4,597.68,-37.25,119.40
600774,2410,2015-07-21,2025-07-21,4,2,3,2,-4.34,58.68,35.63
600775,2414,2015-07-21,2025-07-21,4,9,14,5,84.32,46.79,119.96
600776,2430,2015-07-21,2025-07-21,5,2,11,10,181.59,-37.57,146.55
600777,2220,2015-12-17,2025-07-21,3,2,9,14,74.81,189.70,265.18
600778,2365,2015-10-13,2025-07-21,7,15,4,9,-5.32,17.14,16.13
600779,2427,2015-07-21,2025-07-21,9,12,10,10,428.79,29.18,331.02
600780,2430,2015-07-21,2025-07-21,11,2,8,13,-22.11,77.95,54.48
600782,2422,2015-07-21,2025-07-21,3,5,3,7,140.49,37.32,168.59
600783,2429,2015-07-21,2025-07-21,4,6,14,15,94.68,28.66,117.64
600784,2264,2015-07-21,2025-07-21,3,3,13,9,-28.25,-23.52,-64.78
600785,2364,2015-07-21,2025-07-21,13,2,2,15,-63.54,-31.59,-107.80
600787,2430,2015-07-21,2025-07-21,15,15,9,12,-10.16,-37.42,-54.57
600789,2421,2015-07-21,2025-07-21,3,14,2,5,81.43,26.76,112.93
600790,2410,2015-08-18,2025-07-21,3,6,8,7,-34.75,-11.05,-45.85
600791,2430,2015-07-21,2025-07-21,5,15,4,15,12.06,41.70,55.28
600792,2423,2015-07-21,2025-07-21,3,10,11,12,-5.73,-24.36,-30.09
600793,2292,2016-01-15,2025-07-21,7,14,13,13,44.90,79.81,105.48
600794,2301,2015-07-21,2025-07-21,13,12,14,5,15.03,15.93,29.50
600795,2366,2015-07-21,2025-07-21,3,2,14,12,26.30,50.65,66.46
600796,2195,2015-07-21,2025-07-21,3,2,4,6,-25.00,14.18,-10.49
600797,2363,2015-07-21,2025-07-21,3,2,2,8,33.21,72.56,109.62
600798,2304,2015-07-21,2025-07-21,4,3,9,4,67.81,-33.98,32.17
600800,2310,2015-07-21,2025-07-21,5,2,4,14,97.72,52.29,120.05
600801,2427,2015-07-21,2025-07-21,4,7,3,7,78.60,50.44,129.03
600802,2430,2015-07-21,2025-07-21,5,5,13,15,26.04,52.94,76.99
600803,2367,2015-07-21,2025-07-21,4,13,2,3,1.20,-13.48,-11.09
600805,2430,2015-07-21,2025-07-21,6,4,15,15,8.31,57.54,61.66
600807,2177,2015-08-14,2025-07-21,6,13,7,13,150.96,-36.29,81.00
600808,2430,2015-07-21,2025-07-21,6,7,3,5,75.97,-5.99,79.02
600809,2418,2015-07-21,2025-07-21,10,5,11,5,313.24,-2.19,311.05
600810,2396,2015-07-21,2025-07-21,15,7,9,5,115.92,1.20,117.12
600812,2420,2015-07-21,2025-07-21,4,3,4,5,98.77,49.66,142.83
600814,2421,2015-07-21,2025-07-21,6,9,14,4,48.84,-42.56,6.28
600815,2421,2015-07-21,2025-07-21,7,3,7,4,65.87,-19.34,42.85
600816,2364,2015-07-21,2025-07-21,15,9,9,14,229.37,-92.14,0.49
600817,2100,2015-08-07,2025-07-21,6,2,14,14,101.86,81.34,183.19
600818,2346,2015-07-21,2025-07-21,3,3,8,15,1.68,41.42,49.08
600819,2430,2015-07-21,2025-07-21,7,3,15,3,76.45,24.98,91.25
600820,2430,2015-07-21,2025-07-21,7,13,2,15,4.96,16.72,19.69
600821,2359,2015-07-21,2025-07-21,5,4,11,15,67.99,0.42,67.14
600822,2284,2015-07-21,2025-07-21,4,3,10,12,90.54,100.11,190.89
600824,2420,2015-07-21,2025-07-21,6,9,14,2,23.28,-28.02,-2.81
600825,2366,2015-07-21,2025-07-21,3,4,14,10,84.61,16.62,108.55
600826,2419,2015-07-21,2025-07-21,4,13,2,5,-17.71,166.04,142.11
600827,2430,2015-07-21,2025-07-21,7,3,4,8,145.76,-49.67,95.90
600828,2286,2015-11-05,2025-07-21,5,2,13,14,36.54,2.23,40.83
600829,2332,2015-07-21,2025-07-21,3,4,12,5,76.90,82.13,166.94
600830,2430,2015-07-21,2025-07-21,4,4,2,4,50.35,19.51,72.22
600831,2429,2015-07-21,2025-07-21,7,4,4,12,6.31,25.23,31.91
600833,2428,2015-07-21,2025-07-21,4,2,12,15,31.58,-9.72,21.87
600834,2347,2015-07-21,2025-07-21,3,2,6,2,71.47,8.92,54.29
600835,2430,2015-07-21,2025-07-21,3,9,5,4,15.57,122.17,135.38
600838,2430,2015-07-21,2025-07-21,5,2,12,8,35.84,-32.11,4.55
600839,2426,2015-07-21,2025-07-21,4,2,2,4,49.52,161.44,213.10
600841,2419,2015-07-21,2025-07-21,3,2,9,15,91.67,96.73,178.46
600843,2320,2015-07-21,2025-07-21,4,2,3,15,77.84,98.87,179.38
600844,2323,2015-07-21,2025-07-21,4,3,8,13,21.65,12.47,24.33
600845,2428,2015-07-21,2025-07-21,5,3,4,7,82.55,-43.61,50.31
600846,2422,2015-07-21,2025-07-21,6,3,5,15,64.18,68.53,132.72
600847,2238,2015-07-21,2025-07-21,4,7,5,11,26.67,90.29,116.47
600848,2269,2015-07-21,2025-07-21,3,2,2,13,83.75,13.42,97.65
600850,2341,2015-07-21,2025-07-21,5,2,9,11,60.80,60.78,115.83
600851,2410,2015-07-21,2025-07-21,3,8,13,9,30.43,11.81,31.76
600853,2397,2015-07-21,2025-07-21,5,2,4,5,-71.10,21.61,-52.84
600854,2430,2015-07-21,2025-07-21,3,6,4,7,4.33,52.35,57.84
600855,2299,2015-07-21,2025-07-21,3,8,14,3,53.61,3.63,56.66
600857,2408,2015-07-21,2025-07-21,8,9,14,15,24.93,15.05,48.35
600858,2410,2015-07-21,2025-07-21,8,3,15,11,-12.41,-44.69,-53.12
600859,2232,2015-07-21,2025-07-21,7,15,13,13,119.33,-71.90,43.01
600860,2305,2015-12-14,2025-07-21,3,12,10,6,92.54,85.06,189.25
600861,2419,2015-07-21,2025-07-21,5,2,13,8,66.86,42.92,111.72
600862,2425,2015-07-21,2025-07-21,7,4,14,15,145.49,-18.26,143.34
600863,2412,2015-07-21,2025-07-21,4,2,11,9,2.25,57.36,58.76
600864,2356,2015-07-21,2025-07-21,3,3,4,14,71.25,26.54,91.38
600865,2425,2015-07-21,2025-07-21,6,7,6,11,45.85,-25.60,14.32
600866,2277,2015-11-03,2025-07-21,3,3,12,10,63.82,76.77,144.52
600867,2399,2015-08-14,2025-07-21,14,3,10,3,36.83,-15.40,21.26
600868,2421,2015-07-21,2025-07-21,3,2,8,4,64.64,26.94,91.58
600869,2398,2015-07-31,2025-07-21,15,15,8,2,36.48,55.64,61.61
600871,2399,2015-07-21,2025-07-21,3,6,3,3,-2.95,8.24,5.29
600872,2397,2015-09-08,2025-07-21,15,15,12,4,111.91,-50.61,69.89
600873,2309,2015-07-21,2025-07-21,7,2,7,13,46.57,43.12,58.87
600874,2423,2015-07-21,2025-07-21,7,9,7,3,69.47,-32.18,36.62
600875,2354,2015-07-21,2025-07-21,12,10,11,11,29.48,67.65,57.27
600876,2301,2015-07-21,2025-07-21,3,2,10,15,102.08,9.66,103.82
600877,2179,2015-07-21,2025-07-21,3,10,5,12,201.81,-21.18,182.23
600879,2382,2015-09-16,2025-07-21,3,2,3,5,-32.85,5.45,-41.44
600880,2262,2015-07-21,2025-07-21,3,4,5,7,-58.43,100.90,50.26
600881,2421,2015-07-21,2025-07-21,15,8,13,2,-21.00,15.28,9.63
600882,2292,2015-11-30,2025-07-21,15,13,9,2,221.32,41.47,263.41
600883,2424,2015-07-21,2025-07-21,6,4,2,7,62.02,2.60,65.55
600884,2422,2015-07-21,2025-07-21,5,5,14,13,214.12,-31.80,95.95
600885,2430,2015-07-21,2025-07-21,15,6,6,6,113.24,-25.73,51.46
600886,2389,2015-09-18,2025-07-21,10,4,7,6,20.05,20.25,37.22
600887,2406,2015-07-21,2025-07-21,15,15,8,13,80.75,-30.78,46.83
600888,2385,2015-07-21,2025-07-21,3,14,3,3,86.14,-43.14,-7.65
600889,2401,2015-07-21,2025-07-21,15,10,6,4,15.01,66.61,26.98
600892,2362,2015-07-21,2025-07-21,3,2,12,5,52.47,-35.05,15.92
600893,2395,2015-07-21,2025-07-21,5,5,6,12,93.73,-3.25,96.05
600894,2429,2015-07-21,2025-07-21,3,3,13,10,-9.87,36.83,26.07
600895,2427,2015-07-21,2025-07-21,3,2,2,14,88.77,71.00,151.36
600897,2430,2015-07-21,2025-07-21,3,4,8,11,-13.68,3.34,-11.00
600900,2336,2015-11-16,2025-07-21,10,12,7,5,34.05,12.52,45.43
600901,1794,2018-03-01,2025-07-21,3,3,15,11,-8.02,22.86,16.88
600903,1858,2017-11-07,2025-07-21,8,6,11,5,194.80,-34.14,123.78
600905,997,2021-06-10,2025-07-21,15,14,13,13,10.02,-11.90,-4.86
600906,1021,2021-05-07,2025-07-21,12,8,11,15,21.57,8.53,30.26
600908,2136,2016-09-23,2025-07-21,3,5,7,7,62.85,-24.87,45.66
600909,2088,2016-12-06,2025-07-21,3,2,2,2,40.66,37.03,76.33
600916,1077,2021-02-05,2025-07-21,6,2,7,11,24.11,-26.43,-1.59
600917,2425,2015-07-21,2025-07-21,5,14,14,12,111.10,-5.79,96.24
600918,1245,2020-06-03,2025-07-21,3,2,13,11,37.95,-2.03,36.22
600919,2171,2016-08-02,2025-07-21,4,10,9,12,7.60,35.32,41.27
600925,560,2023-03-29,2025-07-21,14,15,13,12,-7.54,-2.95,-11.50
600926,2122,2016-10-27,2025-07-21,14,9,2,3,47.01,1.76,46.67
