stock_code,daily_bars,monthly_bars,date_start,date_end,total_trades,winning_trades,win_rate,total_return_pct,avg_return_pct,max_return_pct,min_return_pct,buy_hold_return_pct
600218,2423,121,2015-07-21,2025-07-21,2,1,50.00,8.77,4.38,11.88,-3.12,-12.90
600219,2325,118,2015-07-21,2025-07-21,2,1,50.00,-48.29,-24.15,8.12,-56.41,-51.38
600221,2299,116,2015-07-21,2025-07-21,1,0,0.00,-56.42,-56.42,-56.42,-56.42,-72.14
600222,2425,121,2015-07-21,2025-07-21,3,0,0.00,-37.28,-12.43,-6.29,-19.22,-29.50
600223,2422,121,2015-07-21,2025-07-21,2,1,50.00,10.20,5.10,31.58,-21.38,7.64
600226,2061,105,2015-11-11,2025-07-21,1,0,0.00,-73.76,-73.76,-73.76,-73.76,-50.26
600227,2261,116,2015-07-21,2025-07-21,2,0,0.00,-9.06,-4.53,-3.57,-5.49,-66.48
600228,2219,116,2015-07-21,2025-07-21,3,2,66.67,-11.11,-3.70,10.77,-30.77,-62.76
600229,2427,121,2015-07-21,2025-07-21,1,0,0.00,-15.37,-15.37,-15.37,-15.37,-64.11
600230,2385,120,2015-07-21,2025-07-21,2,2,100.00,51.76,25.88,32.08,19.67,35.68
600231,2430,121,2015-07-21,2025-07-21,1,0,0.00,-69.93,-69.93,-69.93,-69.93,-63.41
600232,2359,119,2015-07-21,2025-07-21,2,0,0.00,-31.70,-15.85,-15.06,-16.64,-29.26
600233,2333,118,2015-07-31,2025-07-21,3,2,66.67,48.44,16.15,42.02,-9.57,-14.64
600234,2367,120,2015-07-21,2025-07-21,3,2,66.67,-6.52,-2.17,13.39,-30.40,-47.30
600235,2430,121,2015-07-21,2025-07-21,2,1,50.00,-25.96,-12.98,7.19,-33.15,-27.27
600236,2425,121,2015-07-21,2025-07-21,1,0,0.00,-20.39,-20.39,-20.39,-20.39,-25.03
600237,2345,118,2015-07-21,2025-07-21,2,0,0.00,-18.79,-9.39,-7.20,-11.59,-9.62
600238,2367,119,2015-07-21,2025-07-21,1,0,0.00,-14.51,-14.51,-14.51,-14.51,-54.47
600239,2195,112,2015-07-21,2025-07-21,1,0,0.00,-61.94,-61.94,-61.94,-61.94,-68.18
600241,2345,118,2015-07-21,2025-07-21,3,3,100.00,63.57,21.19,22.25,20.18,-42.13
600243,2378,120,2015-07-21,2025-07-21,2,0,0.00,-95.79,-47.90,-29.57,-66.23,-71.45
600246,2402,121,2015-07-21,2025-07-21,3,1,33.33,27.69,9.23,43.76,-14.40,9.83
600248,2296,116,2015-07-21,2025-07-21,2,0,0.00,-50.09,-25.05,-13.00,-37.10,-61.20
600249,2430,121,2015-07-21,2025-07-21,3,2,66.67,-13.33,-4.44,2.21,-15.71,-25.73
600250,2385,121,2015-07-21,2025-07-21,1,0,0.00,-8.78,-8.78,-8.78,-8.78,18.99
600251,2430,121,2015-07-21,2025-07-21,2,2,100.00,13.55,6.78,7.77,5.78,-34.55
600252,2418,121,2015-07-21,2025-07-21,1,0,0.00,-43.94,-43.94,-43.94,-43.94,-87.23
600255,2167,113,2015-07-21,2025-07-21,2,1,50.00,-2.02,-1.01,50.00,-52.02,-46.48
600256,2417,121,2015-07-21,2025-07-21,1,1,100.00,146.58,146.58,146.58,146.58,-36.47
600257,2285,114,2015-07-21,2025-07-21,1,0,0.00,-4.74,-4.74,-4.74,-4.74,-56.32
600258,2319,116,2015-12-25,2025-07-21,3,1,33.33,-3.87,-1.29,11.04,-10.88,-32.34
600259,2341,118,2015-07-21,2025-07-21,2,2,100.00,104.34,52.17,90.01,14.33,40.42
600261,2430,121,2015-07-21,2025-07-21,1,0,0.00,-61.00,-61.00,-61.00,-61.00,-60.00
600262,2430,121,2015-07-21,2025-07-21,1,0,0.00,-25.03,-25.03,-25.03,-25.03,-21.84
600265,2343,120,2015-07-21,2025-07-21,2,1,50.00,-9.15,-4.57,0.08,-9.23,1.83
600266,2430,121,2015-07-21,2025-07-21,2,0,0.00,-97.03,-48.52,-28.27,-68.76,-71.67
600267,2385,121,2015-07-21,2025-07-21,3,2,66.67,15.45,5.15,39.87,-25.97,-23.98
600268,2425,121,2015-07-21,2025-07-21,2,1,50.00,5.81,2.91,33.02,-27.21,3.03
600269,2430,121,2015-07-21,2025-07-21,2,2,100.00,15.95,7.98,13.69,2.27,-12.44
600271,2296,116,2015-07-21,2025-07-21,1,0,0.00,-51.35,-51.35,-51.35,-51.35,-86.17
600272,2429,121,2015-07-21,2025-07-21,1,1,100.00,1.31,1.31,1.31,1.31,9.04
600273,2330,117,2015-07-21,2025-07-21,3,0,0.00,-30.01,-10.00,-7.11,-15.58,-26.09
600276,2429,121,2015-07-21,2025-07-21,1,1,100.00,44.08,44.08,44.08,44.08,29.53
600278,2414,121,2015-07-21,2025-07-21,1,0,0.00,-54.45,-54.45,-54.45,-54.45,-48.16
600279,2419,121,2015-07-21,2025-07-21,1,0,0.00,-39.55,-39.55,-39.55,-39.55,-48.49
600280,2379,119,2015-07-21,2025-07-21,2,0,0.00,-89.16,-44.58,-21.29,-67.87,-69.86
600281,2402,120,2015-07-21,2025-07-21,3,1,33.33,42.94,14.31,62.88,-12.81,-6.41
600282,2408,121,2015-07-21,2025-07-21,3,3,100.00,54.11,18.04,50.52,0.63,4.02
600283,2420,121,2015-07-21,2025-07-21,2,0,0.00,-4.28,-2.14,0.00,-4.28,-20.85
600284,2429,121,2015-07-21,2025-07-21,2,1,50.00,-50.49,-25.25,4.15,-54.65,-54.29
600285,2430,121,2015-07-21,2025-07-21,2,0,0.00,-17.75,-8.87,-6.06,-11.69,95.04
600287,2428,121,2015-07-21,2025-07-21,2,1,50.00,-31.41,-15.71,30.72,-62.13,-42.45
600288,2429,121,2015-07-21,2025-07-21,2,1,50.00,-10.79,-5.39,20.70,-31.49,-40.11
600289,2232,116,2015-07-24,2025-07-21,1,0,0.00,-63.13,-63.13,-63.13,-63.13,-61.11
600292,2420,121,2015-07-21,2025-07-21,2,1,50.00,56.91,28.46,84.74,-27.83,-40.25
600293,2352,118,2015-07-21,2025-07-21,2,1,50.00,-12.70,-6.35,10.93,-23.63,-70.64
600295,2419,121,2015-07-21,2025-07-21,3,2,66.67,197.62,65.87,196.92,-20.65,-2.30
600298,2430,121,2015-07-21,2025-07-21,2,0,0.00,-49.54,-24.77,-11.95,-37.59,-2.96
600299,2430,121,2015-07-21,2025-07-21,2,1,50.00,-13.06,-6.53,20.25,-33.31,-44.80
600300,2426,121,2015-07-21,2025-07-21,2,1,50.00,-26.65,-13.32,12.26,-38.91,-55.38
600301,2343,119,2015-07-21,2025-07-21,1,1,100.00,107.03,107.03,107.03,107.03,123.55
600302,2430,121,2015-07-21,2025-07-21,3,1,33.33,4.00,1.33,13.27,-7.54,-23.35
600303,2390,121,2015-07-21,2025-07-21,2,1,50.00,7.38,3.69,13.54,-6.16,-53.88
600305,2430,121,2015-07-21,2025-07-21,2,0,0.00,-65.16,-32.58,-25.05,-40.11,-70.08
600307,2430,121,2015-07-21,2025-07-21,2,1,50.00,-28.68,-14.34,2.45,-31.14,-67.19
600308,2425,121,2015-07-21,2025-07-21,3,2,66.67,46.63,15.54,45.19,-14.25,-46.05
600309,2297,116,2015-07-21,2025-07-21,1,1,100.00,57.18,57.18,57.18,57.18,195.64
600310,2407,121,2015-07-21,2025-07-21,1,0,0.00,-60.85,-60.85,-60.85,-60.85,-87.53
600312,2363,117,2015-11-02,2025-07-21,1,0,0.00,-62.08,-62.08,-62.08,-62.08,-16.61
600313,2424,121,2015-07-21,2025-07-21,2,2,100.00,18.42,9.21,15.53,2.88,-60.12
600315,2385,120,2015-07-29,2025-07-21,3,2,66.67,36.95,12.32,37.19,-26.55,-44.80
600316,2430,121,2015-07-21,2025-07-21,2,2,100.00,198.64,99.32,101.37,97.28,47.50
600318,2013,105,2015-07-21,2025-07-21,1,1,100.00,47.18,47.18,47.18,47.18,-53.96
600319,2214,114,2015-11-12,2025-07-21,3,3,100.00,35.98,11.99,26.57,3.05,-42.40
600320,2430,121,2015-07-21,2025-07-21,1,0,0.00,-30.69,-30.69,-30.69,-30.69,-46.07
600322,2420,121,2015-07-21,2025-07-21,2,1,50.00,-18.86,-9.43,4.78,-23.64,-50.69
600323,2413,121,2015-07-21,2025-07-21,2,1,50.00,20.90,10.45,32.43,-11.52,65.72
600325,2424,121,2015-07-21,2025-07-21,1,0,0.00,-39.91,-39.91,-39.91,-39.91,-69.03
600326,2430,121,2015-07-21,2025-07-21,1,1,100.00,16.46,16.46,16.46,16.46,-8.35
600327,2430,121,2015-07-21,2025-07-21,2,0,0.00,-62.97,-31.48,-12.56,-50.40,-52.96
600328,2289,116,2015-07-21,2025-07-21,2,1,50.00,62.90,31.45,75.96,-13.06,-27.46
600329,2425,121,2015-07-21,2025-07-21,1,1,100.00,8.88,8.88,8.88,8.88,43.78
600330,2319,116,2015-07-21,2025-07-21,2,1,50.00,-33.17,-16.59,6.18,-39.35,-46.00
600331,2334,119,2015-07-21,2025-07-21,1,0,0.00,-63.07,-63.07,-63.07,-63.07,9.27
600332,2381,119,2015-07-21,2025-07-21,3,1,33.33,20.16,6.72,45.03,-14.30,-16.90
600333,2425,121,2015-07-21,2025-07-21,3,0,0.00,-37.54,-12.51,-7.35,-16.80,-50.49
600335,2305,116,2015-07-21,2025-07-21,2,1,50.00,-42.66,-21.33,2.17,-44.83,-80.70
600336,2420,121,2015-07-21,2025-07-21,3,1,33.33,38.09,12.70,53.44,-10.87,6.67
600337,2414,121,2015-07-21,2025-07-21,1,0,0.00,-85.07,-85.07,-85.07,-85.07,-86.33
600338,2374,121,2015-07-21,2025-07-21,3,2,66.67,-10.15,-3.38,23.65,-40.83,-50.69
600339,2275,115,2015-07-21,2025-07-21,1,0,0.00,-23.92,-23.92,-23.92,-23.92,-45.94
600340,2412,121,2015-07-21,2025-07-21,2,1,50.00,-91.54,-45.77,1.27,-92.81,-91.53
600343,2421,121,2015-07-21,2025-07-21,2,1,50.00,-30.46,-15.23,38.59,-69.05,-46.27
600345,2410,121,2015-07-21,2025-07-21,1,0,0.00,-0.24,-0.24,-0.24,-0.24,40.85
600346,2275,116,2015-09-22,2025-07-21,1,0,0.00,-4.55,-4.55,-4.55,-4.55,127.52
600348,2430,121,2015-07-21,2025-07-21,2,1,50.00,228.92,114.46,231.67,-2.75,-4.86
600350,2420,121,2015-07-21,2025-07-21,2,1,50.00,71.97,35.98,85.46,-13.50,37.71
600351,2430,121,2015-07-21,2025-07-21,1,0,0.00,-59.68,-59.68,-59.68,-59.68,-54.66
600352,2416,121,2015-07-21,2025-07-21,2,2,100.00,7.65,3.82,4.23,3.41,-21.52
600353,2333,119,2015-07-21,2025-07-21,2,1,50.00,41.53,20.77,71.52,-29.98,30.17
600354,2392,121,2015-07-21,2025-07-21,2,1,50.00,-27.27,-13.63,9.52,-36.78,-24.07
600355,2393,119,2015-09-10,2025-07-21,1,0,0.00,-15.52,-15.52,-15.52,-15.52,-84.82
600356,2363,118,2015-10-20,2025-07-21,3,1,33.33,-12.88,-4.29,3.20,-13.22,-7.63
600358,2173,114,2015-07-21,2025-07-21,2,1,50.00,7.03,3.52,72.07,-65.03,-59.58
600359,2398,120,2015-07-21,2025-07-21,2,1,50.00,-27.49,-13.74,2.25,-29.74,-42.85
600360,2417,121,2015-07-21,2025-07-21,2,1,50.00,-0.97,-0.49,7.26,-8.23,-0.82
600361,2419,121,2015-07-21,2025-07-21,2,1,50.00,-6.08,-3.04,4.26,-10.34,-52.67
600362,2422,121,2015-07-21,2025-07-21,3,3,100.00,60.95,20.32,40.63,1.53,49.05
600363,2349,118,2015-07-21,2025-07-21,2,1,50.00,125.25,62.63,138.32,-13.07,298.69
600365,2290,115,2015-10-21,2025-07-21,2,0,0.00,-69.14,-34.57,-31.43,-37.71,-86.52
600366,2408,120,2015-08-12,2025-07-21,2,2,100.00,74.25,37.13,67.42,6.83,-62.57
600367,2426,121,2015-07-21,2025-07-21,3,3,100.00,150.11,50.04,102.05,22.40,57.45
600368,2430,121,2015-07-21,2025-07-21,2,0,0.00,-36.07,-18.04,-8.75,-27.33,-26.82
600369,2428,121,2015-07-21,2025-07-21,1,0,0.00,-41.46,-41.46,-41.46,-41.46,-75.08
600370,2417,121,2015-07-21,2025-07-21,1,0,0.00,-30.96,-30.96,-30.96,-30.96,-80.30
600371,2430,121,2015-07-21,2025-07-21,2,2,100.00,53.43,26.72,51.93,1.50,-45.06
600372,2402,121,2015-07-21,2025-07-21,2,0,0.00,-25.51,-12.75,-11.61,-13.89,-61.04
600373,2427,121,2015-07-21,2025-07-21,1,0,0.00,-41.49,-41.49,-41.49,-41.49,-60.47
600375,2211,114,2015-07-21,2025-07-21,2,2,100.00,20.36,10.18,15.41,4.95,-21.34
600376,2430,121,2015-07-21,2025-07-21,1,0,0.00,-77.51,-77.51,-77.51,-77.51,-83.21
600377,2430,121,2015-07-21,2025-07-21,1,1,100.00,50.05,50.05,50.05,50.05,88.60
600378,2273,116,2015-07-21,2025-07-21,1,1,100.00,31.56,31.56,31.56,31.56,17.83
600379,2330,118,2015-07-22,2025-07-21,3,2,66.67,80.78,26.93,73.66,-25.10,-37.19
600380,2397,121,2015-07-21,2025-07-21,3,1,33.33,-20.23,-6.74,4.05,-14.58,-9.59
600381,2330,118,2015-07-21,2025-07-21,2,1,50.00,-48.40,-24.20,1.72,-50.11,-79.76
600382,2427,121,2015-07-21,2025-07-21,2,1,50.00,-44.35,-22.18,0.65,-45.00,-57.27
600383,2429,121,2015-07-21,2025-07-21,3,0,0.00,-51.56,-17.19,-4.47,-36.21,-68.40
600386,2428,121,2015-07-21,2025-07-21,3,2,66.67,18.39,6.13,17.72,-7.96,-63.23
600387,2291,117,2015-07-21,2025-07-04,1,0,0.00,-94.62,-94.62,-94.62,-94.62,-94.19
600388,2409,121,2015-07-21,2025-07-21,2,2,100.00,32.79,16.40,26.23,6.56,-28.67
600389,2279,115,2015-07-21,2025-07-21,2,1,50.00,53.42,26.71,55.97,-2.55,-7.19
600390,2309,117,2015-07-21,2025-07-21,1,0,0.00,-37.64,-37.64,-37.64,-37.64,-49.80
600391,2426,121,2015-07-21,2025-07-21,3,1,33.33,-41.11,-13.70,40.39,-68.36,-38.65
600392,2346,118,2015-07-21,2025-07-21,2,2,100.00,80.06,40.03,61.47,18.60,-14.86
600395,2409,120,2015-08-19,2025-07-21,1,1,100.00,15.32,15.32,15.32,15.32,-64.43
600396,2421,121,2015-07-21,2025-07-21,2,0,0.00,-69.14,-34.57,-16.61,-52.53,-55.90
600397,2372,120,2015-07-21,2025-07-21,2,1,50.00,87.40,43.70,129.17,-41.76,-12.06
600398,2425,121,2015-07-21,2025-07-21,1,0,0.00,-41.15,-41.15,-41.15,-41.15,-57.13
600399,2217,113,2015-07-21,2025-07-21,2,1,50.00,106.30,53.15,123.63,-17.32,-45.40
600400,2343,117,2015-07-21,2025-07-21,2,0,0.00,-75.35,-37.67,-30.00,-45.35,-81.59
600403,2426,121,2015-07-21,2025-07-21,2,0,0.00,-38.97,-19.49,-4.65,-34.33,-46.21
600405,2412,121,2015-07-21,2025-07-21,2,1,50.00,9.42,4.71,24.06,-14.64,-52.18
600406,2321,116,2015-07-21,2025-07-21,2,0,0.00,-11.39,-5.70,-3.01,-8.38,34.83
600408,2259,114,2015-09-14,2025-07-21,2,1,50.00,17.16,8.58,17.16,0.00,-61.54
600409,2424,121,2015-07-21,2025-07-21,3,2,66.67,53.76,17.92,48.58,-4.64,-44.38
600410,2419,121,2015-07-22,2025-07-21,2,2,100.00,47.48,23.74,37.64,9.84,-76.99
600415,2430,121,2015-07-21,2025-07-21,1,0,0.00,-42.05,-42.05,-42.05,-42.05,77.03
600416,2425,121,2015-07-21,2025-07-21,2,1,50.00,-9.76,-4.88,21.37,-31.13,-36.56
600418,2427,121,2015-07-22,2025-07-21,1,0,0.00,-22.87,-22.87,-22.87,-22.87,303.37
600419,2423,121,2015-07-21,2025-07-21,2,1,50.00,2.91,1.45,9.26,-6.35,-64.60
600420,2319,117,2015-07-21,2025-07-21,1,0,0.00,-68.51,-68.51,-68.51,-68.51,-71.05
600421,2364,121,2015-07-21,2025-07-21,3,2,66.67,-18.56,-6.19,11.45,-30.40,-52.08
600422,2428,121,2015-07-21,2025-07-21,1,0,0.00,-43.44,-43.44,-43.44,-43.44,-59.53
600423,2218,113,2015-07-21,2025-07-21,3,1,33.33,-5.01,-1.67,3.41,-4.44,-45.26
600425,2428,121,2015-07-21,2025-07-21,3,1,33.33,-29.69,-9.90,2.47,-20.77,-36.74
600426,2423,121,2015-07-21,2025-07-21,1,1,100.00,22.74,22.74,22.74,22.74,45.12
600428,2346,118,2015-07-21,2025-07-21,1,0,0.00,-40.54,-40.54,-40.54,-40.54,-41.45
600429,2333,118,2015-07-21,2025-07-21,2,0,0.00,-54.16,-27.08,-12.52,-41.64,-51.50
600433,2397,120,2015-08-18,2025-07-21,2,1,50.00,-19.58,-9.79,9.54,-29.11,-68.73
600435,2429,121,2015-07-21,2025-07-21,1,0,0.00,-33.40,-33.40,-33.40,-33.40,-66.95
600436,2430,121,2015-07-21,2025-07-21,2,1,50.00,11.58,5.79,26.87,-15.29,186.46
600438,2357,119,2015-07-21,2025-07-21,3,1,33.33,-42.77,-14.26,34.23,-45.13,44.38
600439,2420,121,2015-07-21,2025-07-21,2,1,50.00,-0.29,-0.14,10.61,-10.89,-48.59
600444,2429,121,2015-07-21,2025-07-21,2,1,50.00,-5.33,-2.67,3.48,-8.82,18.21
600446,2333,118,2015-10-28,2025-07-21,1,1,100.00,13.23,13.23,13.23,13.23,-49.83
600448,2383,120,2015-07-21,2025-07-21,1,0,0.00,-55.66,-55.66,-55.66,-55.66,-55.48
600449,2417,121,2015-07-21,2025-07-21,1,1,100.00,63.45,63.45,63.45,63.45,54.57
600452,2385,119,2015-07-21,2025-07-21,1,0,0.00,-65.23,-65.23,-65.23,-65.23,-54.29
600455,2255,115,2015-07-21,2025-07-21,1,1,100.00,0.32,0.32,0.32,0.32,-33.09
600456,2430,121,2015-07-21,2025-07-21,3,1,33.33,77.40,25.80,90.91,-7.47,76.25
600458,2430,121,2015-07-21,2025-07-21,1,0,0.00,-43.97,-43.97,-43.97,-43.97,-44.79
600459,2418,121,2015-07-21,2025-07-21,2,2,100.00,41.80,20.90,33.72,8.08,-7.01
600460,2345,119,2015-07-21,2025-07-21,2,2,100.00,12.72,6.36,10.07,2.65,215.31
600461,2386,120,2015-08-26,2025-07-21,1,0,0.00,-49.93,-49.93,-49.93,-49.93,-18.35
600462,2106,110,2016-01-27,2025-07-14,1,0,0.00,-97.44,-97.44,-97.44,-97.44,-98.24
600463,2424,121,2015-07-21,2025-07-21,1,0,0.00,-31.16,-31.16,-31.16,-31.16,-16.94
600467,2427,121,2015-07-21,2025-07-21,1,0,0.00,-21.86,-21.86,-21.86,-21.86,-69.63
600468,2247,115,2015-07-21,2025-07-21,1,0,0.00,-12.73,-12.73,-12.73,-12.73,-63.07
600469,2250,113,2015-07-21,2025-07-21,1,1,100.00,33.75,33.75,33.75,33.75,-59.20
600470,2426,121,2015-07-21,2025-07-21,2,0,0.00,-24.26,-12.13,-0.49,-23.77,-17.26
600475,2352,119,2015-07-21,2025-07-21,3,1,33.33,16.96,5.65,26.10,-7.25,-2.42
600476,2428,121,2015-07-21,2025-07-21,2,1,50.00,7.01,3.50,10.56,-3.56,-26.59
600477,2425,121,2015-07-21,2025-07-21,2,1,50.00,49.62,24.81,54.10,-4.48,-72.36
600478,2394,120,2015-07-21,2025-07-21,2,2,100.00,56.87,28.44,37.95,18.93,-64.97
600479,2421,121,2015-07-21,2025-07-21,1,0,0.00,-40.03,-40.03,-40.03,-40.03,-34.17
600480,2302,116,2015-07-21,2025-07-21,2,0,0.00,-27.81,-13.90,-7.46,-20.34,-31.09
600481,2371,119,2015-07-21,2025-07-21,2,2,100.00,100.90,50.45,82.06,18.84,-70.56
600482,2344,118,2015-10-22,2025-07-21,1,0,0.00,-15.13,-15.13,-15.13,-15.13,-38.38
600483,2421,121,2015-07-21,2025-07-21,2,0,0.00,-34.33,-17.17,-10.74,-23.60,-37.72
600486,2424,121,2015-07-21,2025-07-21,2,1,50.00,38.62,19.31,48.62,-10.00,112.85
600487,2399,121,2015-07-21,2025-07-21,3,2,66.67,0.77,0.26,10.61,-13.79,-58.22
600488,2345,119,2015-07-21,2025-07-21,3,0,0.00,-46.49,-15.50,-1.30,-28.42,-41.54
600489,2413,121,2015-07-21,2025-07-21,2,1,50.00,14.17,7.08,14.63,-0.47,54.76
600490,2060,106,2015-07-21,2025-07-21,1,0,0.00,-46.27,-46.27,-46.27,-46.27,-54.60
600491,2424,121,2015-07-21,2025-07-21,2,1,50.00,-40.07,-20.03,8.93,-49.00,-61.15
600493,2421,121,2015-07-21,2025-07-21,2,1,50.00,-42.86,-21.43,23.96,-66.82,-44.04
600495,2430,121,2015-07-21,2025-07-21,1,0,0.00,-30.27,-30.27,-30.27,-30.27,-53.30
600496,2419,121,2015-07-21,2025-07-21,2,1,50.00,-21.05,-10.53,9.78,-30.83,-42.76
600497,2393,121,2015-07-21,2025-07-21,1,0,0.00,-56.80,-56.80,-56.80,-56.80,-47.91
600498,2428,121,2015-07-21,2025-07-21,1,1,100.00,57.16,57.16,57.16,57.16,-20.26
600499,2349,118,2015-10-26,2025-07-21,2,2,100.00,87.29,43.64,60.13,27.15,-59.63
600500,2400,121,2015-07-21,2025-07-15,2,0,0.00,-54.55,-27.27,-8.96,-45.59,-71.82
600501,2430,121,2015-07-21,2025-07-21,1,0,0.00,-53.08,-53.08,-53.08,-53.08,-17.82
600502,2294,116,2015-07-21,2025-07-21,2,2,100.00,18.05,9.03,14.29,3.77,-68.21
600503,2430,121,2015-07-21,2025-07-21,1,0,0.00,-63.25,-63.25,-63.25,-63.25,-78.13
600505,2430,121,2015-07-21,2025-07-21,2,0,0.00,-41.60,-20.80,-6.94,-34.66,68.30
600506,2350,119,2015-07-21,2025-07-21,1,0,0.00,-15.75,-15.75,-15.75,-15.75,17.34
600507,2430,121,2015-07-21,2025-07-21,2,1,50.00,42.47,21.23,63.48,-21.01,-29.13
600508,2430,121,2015-07-21,2025-07-21,2,2,100.00,75.67,37.83,70.05,5.62,12.31
600509,2415,121,2015-07-21,2025-07-21,1,0,0.00,-32.53,-32.53,-32.53,-32.53,-38.95
600510,2420,121,2015-07-21,2025-07-21,2,0,0.00,-49.33,-24.66,0.00,-49.33,-54.78
600511,2309,116,2015-07-21,2025-07-21,2,1,50.00,0.66,0.33,1.61,-0.94,-24.97
600512,2382,120,2015-07-21,2025-07-21,2,1,50.00,-48.61,-24.31,0.41,-49.03,-56.63
600513,2430,121,2015-07-21,2025-07-21,3,2,66.67,100.89,33.63,73.50,-1.16,-30.08
600515,2182,110,2015-12-21,2025-07-21,2,0,0.00,-80.88,-40.44,-16.13,-64.75,-78.24
600516,2428,121,2015-07-21,2025-07-21,2,1,50.00,94.63,47.31,128.64,-34.01,-53.84
600517,2413,121,2015-07-21,2025-07-21,2,0,0.00,-43.76,-21.88,-2.14,-41.62,-53.20
600518,2383,120,2015-07-21,2025-07-21,2,1,50.00,9.06,4.53,28.22,-19.16,-88.82
600519,2430,121,2015-07-21,2025-07-21,1,1,100.00,235.87,235.87,235.87,235.87,550.99
600520,2397,121,2015-07-24,2025-07-21,2,0,0.00,-66.62,-33.31,-21.88,-44.73,-9.61
600521,2430,121,2015-07-21,2025-07-21,4,2,50.00,23.50,5.87,48.61,-21.80,-18.32
600522,2414,121,2015-07-21,2025-07-21,2,1,50.00,28.87,14.43,33.14,-4.27,-42.15
600523,2430,121,2015-07-21,2025-07-21,2,1,50.00,-7.17,-3.58,11.93,-19.09,-37.04
600525,2285,115,2015-11-04,2025-07-21,1,0,0.00,-77.41,-77.41,-77.41,-77.41,-82.54
600526,2407,121,2015-07-21,2025-07-21,1,1,100.00,3.51,3.51,3.51,3.51,-73.11
600527,2420,121,2015-07-21,2025-07-21,1,0,0.00,-12.24,-12.24,-12.24,-12.24,-68.05
600528,2360,119,2015-07-21,2025-07-21,1,0,0.00,-43.59,-43.59,-43.59,-43.59,-44.87
600529,2394,119,2015-09-11,2025-07-21,1,0,0.00,-14.63,-14.63,-14.63,-14.63,45.92
600530,2214,114,2015-07-21,2025-07-21,1,1,100.00,32.03,32.03,32.03,32.03,-68.79
600531,2430,121,2015-07-21,2025-07-21,2,0,0.00,-75.12,-37.56,-8.15,-66.97,-50.03
600533,2330,117,2015-07-21,2025-07-21,2,1,50.00,-3.37,-1.69,4.62,-7.99,-51.25
600535,2428,121,2015-07-21,2025-07-21,1,0,0.00,-69.29,-69.29,-69.29,-69.29,-65.36
600536,2426,121,2015-07-21,2025-07-21,2,1,50.00,119.38,59.69,153.59,-34.21,47.03
600537,2408,121,2015-07-21,2025-07-21,2,1,50.00,-47.79,-23.90,26.53,-74.32,-74.52
600538,2338,118,2015-07-21,2025-07-21,2,2,100.00,68.48,34.24,37.53,30.95,-37.87
600539,2180,113,2015-07-21,2025-07-21,1,1,100.00,75.39,75.39,75.39,75.39,20.45
600540,2363,119,2015-07-21,2025-07-21,2,0,0.00,-48.96,-24.48,-1.51,-47.45,-49.76
600543,2404,121,2015-07-21,2025-07-21,2,0,0.00,-17.31,-8.65,-8.40,-8.90,-43.20
600545,2309,116,2015-07-21,2025-07-21,1,0,0.00,-79.75,-79.75,-79.75,-79.75,-77.64
600546,2383,119,2015-07-21,2025-07-21,2,2,100.00,53.37,26.68,51.99,1.38,48.46
600547,2394,121,2015-07-21,2025-07-21,2,2,100.00,12.24,6.12,11.29,0.94,68.69
600548,2429,121,2015-07-21,2025-07-21,3,1,33.33,-11.51,-3.84,13.45,-13.70,25.54
600549,2430,121,2015-07-21,2025-07-21,2,2,100.00,83.02,41.51,64.19,18.83,14.37
600550,2407,121,2015-07-21,2025-07-21,3,3,100.00,96.86,32.29,88.13,2.45,-6.50
600551,2308,116,2015-07-21,2025-07-21,2,2,100.00,9.00,4.50,7.55,1.45,-53.63
600552,2324,117,2015-07-21,2025-07-21,1,0,0.00,-57.46,-57.46,-57.46,-57.46,-43.15
600556,2130,109,2015-07-21,2025-07-21,2,1,50.00,54.31,27.15,96.87,-42.57,-68.22
600557,2425,121,2015-07-21,2025-07-21,1,0,0.00,-1.19,-1.19,-1.19,-1.19,-37.87
600558,2411,121,2015-07-21,2025-07-21,1,0,0.00,-33.69,-33.69,-33.69,-33.69,-69.20
600559,2233,112,2015-07-21,2025-07-21,1,0,0.00,-30.86,-30.86,-30.86,-30.86,-75.06
600560,2430,121,2015-07-21,2025-07-21,1,0,0.00,-29.32,-29.32,-29.32,-29.32,12.22
600561,2408,120,2015-08-20,2025-07-21,2,1,50.00,-10.36,-5.18,14.07,-24.43,-61.23
600562,2429,121,2015-07-21,2025-07-21,2,1,50.00,11.30,5.65,84.96,-73.66,-39.06
600563,2430,121,2015-07-21,2025-07-21,1,1,100.00,2.56,2.56,2.56,2.56,254.25
600566,2429,121,2015-07-21,2025-07-21,1,1,100.00,19.43,19.43,19.43,19.43,15.45
600567,2429,121,2015-07-22,2025-07-21,2,1,50.00,-30.51,-15.25,19.88,-50.39,-56.02
600568,2211,112,2015-10-12,2025-07-21,1,0,0.00,-93.03,-93.03,-93.03,-93.03,-92.62
600569,2422,121,2015-07-21,2025-07-21,3,3,100.00,48.62,16.21,30.88,7.91,-42.00
600570,2428,121,2015-07-21,2025-07-21,2,1,50.00,1.22,0.61,31.34,-30.12,-61.64
600571,2344,118,2015-07-21,2025-07-21,1,0,0.00,-25.10,-25.10,-25.10,-25.10,-74.99
600572,2406,121,2015-07-21,2025-07-21,1,0,0.00,-24.48,-24.48,-24.48,-24.48,-71.47
